item_id,lon,lat
5668,153.02,-28.41
5668,153.32,-28.39
5668,153.32,-28.34
5674,-87.65,41.87
5678,28.38,-25.07
5678,27.9,-24.2
5678,28.15,-23.73
5679,150.82,-35.05
5680,98,38
5681,92.86,27.08
5682,-135.63,59.37
5686,-7.17,39.63
5687,-87.82,40.09
5688,-83.46,8.58
5689,-65,-26
5692,139.53,36.4
5692,139.53,36.5
5693,-79.55,-6.43
5697,101.43,5.53
5701,-79.21,9.29
5703,-63.87,-24.49
5705,116.54,1.68
5706,102.59,5.15
5709,76.55,11.583333
5710,-95.07,18.5
5717,-82.4,8.62
5719,-107.27,41.05
5721,-85.19,34.3
5723,-98.77,29.55
5724,-115.13,32.71
5724,-114.75,32.72
5725,-120.92,36.37
5729,100.78,-0.15
5729,102.48,0.12
5730,8.5,45
5732,-82.95,8.75
5732,-82.96,8.79
5733,102.89,30.81
5738,107.5,13.08
5740,-64,-42.5
5742,115.75,-32.04
5747,70.8,21.14
5752,117.34,-32.55
5755,-89.58,17.74
5759,-56.65,-18.92
5761,44.92,40.03
5763,19.67,-31.47
5764,55.78,24.06
5767,101.25,5.92
5768,-86.96,40.43
5768,-87.04,40.44
5768,-87.05,40.45
5773,-69.46,-12.99
5773,-70.06,-12.54
5773,-70.21,-12.43
5773,-69.04,-12.22
5773,-69.35,-11.6
5773,-69.84,-11.48
5780,-96.99,17.54
5783,-117.78,33.6
5785,147.32,-43.31
5785,146.94,-43.12
5785,147.71,-42.79
5785,147.65,-42.53
5785,146.67,-42.16
5785,148.31,-42.13
5785,146.47,-42.07
5785,147.58,-42.03
5785,147.78,-41.89
5785,147.44,-41.56
5785,147.55,-41.49
5785,147.6,-41.48
5787,80.94,15.77
5788,116.83,-1.14
5788,117.27,0.37
5788,116.53,1.98
5789,90.72,27.53
5790,78.9,14.59
5791,53.4,17.56
5793,-83.46,9.97
5794,-89.62,17.22
5796,14.42,42.16
5797,-90.16,44.04
5797,-88.53,44.64
5797,-89.86,44.7
5798,-78.61,0.12
5799,103.3,-2.23
5800,21.65,-33.65
5801,26.68,-33.29
5802,41.07,-1.9
5802,41.31,-1.53
5805,-88.23,46.22
5806,-149.57,61.33
5806,-149.83,61.56
5812,111.88,1.13
5812,113.35,1.22
5812,114.17,2
5812,113.92,2.45
5812,114.67,2.94
5812,115.5,3.2
5812,115.33,3.59
5812,114.92,4.13
5812,115.21,4.48
5812,115.6,4.56
5814,-100.27,19.08
5815,150.55,-35.2
5815,150.72,-34.98
5817,29.68,-29.17
5820,6.24,23.07
5821,-66.41,10.03
5823,-44.61,-22.38
5827,-96.13,17.49
5832,-98.99,40.67
5832,-98.86,40.67
5832,-99.21,40.96
5832,-99.23,40.98
5832,-99.16,41.11
5833,15.1,32.38
5835,80.89,6.44
5836,-107.93,26.41
5839,-90.63,19.09
5841,9.86,46.82
5841,8.86,49.03
5842,-4.88,41.9
5843,-67.98,-23.18
5846,99.34,14.14
5847,-48.2,-17.46
5858,131,33
5859,139.05,35.23
5859,139.1,35.3
5859,139.08,35.31
5859,139.46,35.37
5859,139.55,35.44
5859,138.39,35.61
5859,138.4,35.61
5859,138.3,35.67
5859,138.3,35.82
5863,146.99,-36.04
5865,136.5,-14.09
5865,136.48,-14
5865,136.42,-14
5870,-72.942,-11.72
5871,146.83,-28.82
5873,23.83,52.75
5874,-124,41.3
5876,23.87,52.69
5876,23.72,52.98
5876,23.63,53
5878,-73.45,3.57
5878,-75.1,6.77
5881,150.73,-34.68
5883,118.34,5.6
5884,-44.32,-15.12
5886,91.5,39.05
5887,136.48,-13.98
5890,131.91,-23.36
5893,-45.09,-23.32
5896,-78.206944,8.019722
5900,-47.983333,-25.18
5900,-47.73,-24.73
5900,-45.23,-23.43
5900,-49.12,-22.78
5900,-47.47,-22.37
5902,26.67,42.93
5903,10.75,46.17
5906,34.87,0.24
5908,99.18,14.8
5913,-94.35,46.09
5913,-94.21,47.34
5913,-92.88,48.5
5915,-93.11,47.41
5915,-93.56,47.72
5931,144.79,-37.9
5931,144.8,-37.87
5932,130.88,-14.19
5932,134.48,-14.11
5934,-94.92,16.63
5936,-115.99,32.74
5936,-115.56,32.79
5937,76.37,25.9
5946,-102,18.85
5947,-99.32,19.06
5948,27.25,61.08
5949,27,70
5950,15.33,-24.55
5952,-76.7,3.51
5955,99.56,12.05
5956,6.25,46.67
5959,16,49.47
5960,90.72,25.33
5961,107,16.17
5963,88.12,27.2
5968,81.91,28.19
5969,101.29,-1.7
5969,98.25,3.3
5971,-103.38,26.18
5972,-97.41,19.95
5974,-83.1,29.32
5975,77.08,11.67
5978,76.33,10.57
6013,-106.17,32.78
6015,-110.01,49.58
6019,-91.27,36.5
6022,140,-35
6023,15.47,40.28
6027,20.38,-25.77
6031,-35,-7.77
6034,-5.72,-15.97
6036,38.3,-7.96
6040,17.41,-22.37
6041,-11.54,12.91
6042,-84.02,12.83
6042,-85.22,14.06
6048,88.74,27.38
6050,78.17,30.06
6051,77.1,8.39
6053,93.45,25.56
6058,25.03,-2
6060,138.98,36.67
6061,143.17,42.85
6067,-96.55,17.57
6069,-100.55,25.37
6071,-7.65,37.65
6071,-6.7,43.02
6072,147.26,-28.71
6072,147.14,-28.64
6072,147.23,-28.63
6074,-111.82,41.66
6075,-45.58,-22.534444
6077,29.44,-23.04
6079,16.44,43.59
6079,15.44,44.63
6079,15.4,44.7
6079,15.27,45.37
6081,-60.8,-32.08
6083,-48.95,-27.45
6086,-125.73,50.68
6091,138.24,-23.15
6094,-105.25,40.83
6095,15,37.76
6096,-80.29,7.54
6096,-81.12,7.88
6096,-82.87,8.09
6096,-77.52,8.21
6096,-82.41,8.79
6099,-103.95,20.24
6100,29.82,36.52
6102,-128.05,53.21
6104,100.5,43.2
6106,-42.71,-22.37
6112,103.53,11.87
6113,77.54,12.17
6115,90.87,25.42
6116,133.4,43.23
6116,134.27,43.58
6118,138.66,36.85
6121,52.68,16.5
6122,-87.08,45.73
6128,146.97,-36.7
6136,-75,6.27
6137,143.22,-34.73
6139,-85.19,34.29
6147,36,34.32
6149,75.64,35.07
6149,73.98,36.71
6149,75.11,36.86
6150,-66.5,-22.5
6151,21.55,40.6
6156,-53.96,-26.99
6156,-88.98,16.73
6157,-110.27,31.35
6157,-111.55,31.55
6157,-112.8,31.95
6159,-78.4,45.8
6162,-47.63,-21.63
6164,57.68,36.92
6172,43.83,-24.1
6173,-51.583333,-0.916667
6174,83.8,28.76
6174,83.81,28.79
6174,83.87,28.81
6175,-73.47,-39.98
6175,-73.3,-39.7
6177,-79.15,35.116667
6178,145.13,-38.51
6182,54.94,17.52
6183,74.05,36.67
6184,84.02,28.68
6184,84.03,28.68
6185,63.95,40.36
6187,97.6,3.68
6188,103.4,2.4
6189,106.08,12.13
6189,107,12.67
6190,98.23,14.05
6190,98.25,14.53
6192,101.37,6.02
6192,100.15,7.77
6192,99.73,8.5
6192,99.78,8.76
6192,98.53,8.94
6192,99.95,12.18
6192,99.42,13.3
6192,99.49,13.58
6192,102.66,14.12
6192,101.92,14.2
6192,101.78,16.87
6192,98.92,19.4
6197,-73,-51
6197,-72,-48.33
6200,-39.08,-15.07
6204,138.45,35.85
6206,-68.7,44.93
6208,139.5,35.7
6208,140.1,36
6214,-113.72,48.7
6222,145.04,-36.61
6223,-122.68,61.8
6230,0.68,41.2
6231,-47.8,-24.61
6234,-57.02,-19.57
6235,128.51,36.97
6240,36.17,-0.28
6241,38.81,-3.66
6242,-3.67,39.15
6244,18.4,49.33
6245,-90.83,16.2
6248,-77,7.67
6249,-76.45,1.87
6254,-6.66,41.71
6257,147.24,-42.88
6257,146.37,-42.81
6257,146.69,-42.66
6258,-71,-28.17
6260,-90.37,19.97
6260,-90.19,21.08
6260,-89.96,21.17
6265,-61.95,-17.12
6269,107.77,-7.1
6276,170.47,-45.42
6278,115.92,-33.36
6278,115.98,-33.18
6278,116.01,-32.65
6278,116.06,-32.57
6278,116.13,-32.3
6278,116.17,-32.27
6278,116.08,-32.27
6279,40.15,40.15
6281,-116.57,32.93
6281,-116.8,33.3
6283,-137,58.5
6286,153.12,-30.3
6287,147.3,-43
6288,-92.57,15.15
6291,-50.17,-6.06
6292,37.37,37.37
6298,98.95,27.4
6312,-74.67,-5.25
6314,142.25,-3.38
6327,144.21,-37.08
6331,148.55,-37.28
6340,-88.67,17.75
6341,148.9,-32
6342,-71.17,-31.63
6348,29.77,-29.32
6349,-72.4,-42.37
6351,73.38,36.17
6351,75.38,36.42
6351,73.98,36.7
6351,75.12,36.87
6354,-76.6,5.68
6362,96.38,27.48
6363,102.5,5
6363,102.67,5.17
6364,46.64,-15.49
6364,46.69,-15.48
6365,118.36,5.67
6365,117.95,5.84
6366,77.18,10.3
6367,76.71,10.38
6369,-98.94,22.27
6370,-99.16,19.1
6375,84.84,28.55
6376,-84.85,36.08
6388,-48.61,-16.66
6390,117.57,4.7
6391,132.5,43.6
6397,-87.1,14.21
6397,-85.45,14.43
6397,-87.9,14.84
6397,-85.85,15.01
6397,-84.79,15.54
6397,-86.86,15.62
6397,-86.67,15.67
6397,-87.13,15.78
6397,-87.37,15.82
6398,-4.16,38.43
6399,41.07,41.07
6399,-81.62,41.07
6399,-81.61,41.07
6399,-81.67,41.08
6399,41.31,41.31
6399,-81.4,41.32
6402,-73.88,42.77
6409,-83.97,10.16
6416,18.42,-33.63
6419,-96.08,17.33
6425,-100,28.28
6425,-100.09,28.28
6426,13.05,41.96
6427,-54.59,-20.4
6434,-81.5,26.06
6440,32,-12
6441,29.57,-15.6
6442,31.96,-7.09
6442,31.25,-6.83
6443,33.58,-9.05
6443,33.72,-9
6444,-12.3,12.4
6447,36.97,1.53
6453,9.5,45.62
6454,115.22,3.83
6456,-47.95,-24.13
6459,-87.68,15.86
6461,-103.84,21.89
6462,-3.84,57.27
6462,-2.76,57.36
6462,-4.22,57.61
6466,99.38,0.98
6466,98.28,14.6
6469,-102.51,18.17
6470,-55.56,-19.54
6471,-100.27,19.07
6472,-113.21,40.19
6473,139.96,35.2
6473,139.4,35.62
6476,-50.39,-29.42
6478,-71.22,-40.47
6480,-56.31,-19.96
6480,-52.75,-18.33
6480,-50.36,-9.57
6480,-42.33,-8.45
6482,41.54,40.83
6483,42.5,17.33333
6484,-49.09,-16.42
6486,-40.08,-19.15
6487,-57.58,-16.83
6487,-57.73,-16.72
6491,101.9,-0.9
6491,102.3,-0.3
6491,100.94,-0.15
6491,102.5,0.5
6492,-71.93,-39.23
6495,-89.37,37.5
6501,-90.92,46.28
6503,80.63,22.33
6504,28.14,-24.08
6507,-98.64,20.69
6508,-108.99,27.14
6513,74.09,19.58
6518,22.45,-33.97
6518,22.83,-33.9
6527,80.34,29.77
6528,116.93,5.16
6531,140.92,37.17
6532,-69.42,-12.95
6532,-70.03,-12.32
6532,-69.7,-11.42
6534,140.85,42.6
6535,141.42,39.72
6544,101.85,5.81
6544,99.32,15.61
6549,-71.93,-39.42
6552,-50.71,-11.13
6552,-45.9,-10.05
6552,-45.2,-8.86
6558,-122.9,39.7
6559,-41.87,-21.48
6561,-102.65,21.83
6567,115.51,50.05
6568,150.48,-34.87
6571,-76.35,2.2
6580,150.52,-34.72
6585,-48.49,-25.3
6585,-48.3,-25.18
6586,-54.87,-29.84
6590,153.03,-30.5
6590,153.04,-30.47
6591,140.98,-25.25
6591,138.47,-23.75
6591,17.92,-23.75
6591,15.05,-23.57
6591,138.26,-23.36
6591,16.6,-20.48
6593,-63.91,-22.16
6594,108.68,27.9
6599,-56.62,-18.98
6602,24.13,6.43
6603,-62.53,5.92
6608,107.31,12.94
6610,-78.68,0.58
6617,-94.22,17.15
6618,-57.31,-18.09
6621,116.77,-0.67
6622,-75.11,6.76
6623,101.83,5.58
6624,-82.95,9.1
6625,-67.63,-13.8
6628,103.18,31.03
6628,104.72,32.51
6628,104.16,32.94
6628,107.62,33.65
6633,95.59,5.33
6634,104.95,9.52
6634,107.9,10.81
6634,108.72,11.97
6634,105.9,18.12
6635,81.03,28.38
6635,80.32,28.43
6635,80.53,28.45
6635,79.9,29.165
6635,79.58,29.2
6635,79.58,29.22
6639,88.12,27.19
6650,153.5,-28.47
6650,153.52,-28.4
6650,153,-27.63
6658,48.75,-17.7
6660,36,-3.83
6663,-4.03,38.29
6664,27.1,-25.26
6664,26.22,-24.82
6668,-64.79,-24.99
6669,85.39,27.8
6670,88.89,21.84
6671,104.52,14.02
6672,46.11,38.87
6674,-90.19,19.25
6675,-103.88,19.32
6677,-102.64,18.14
6677,-102.3,18.16
6677,-102.56,18.22
6677,-102.51,18.26
6677,-102.47,18.28
6677,-102.81,18.33
6677,-102.04,19.08
6678,-91.74,18.32
6679,-97.63,20.1
6679,-97.91,20.21
6679,-97.96,20.28
6679,-97.85,20.73
6680,-96.8,17.81
6680,-96.96,18.36
6701,114.44,-2.15
6705,-8.33,40.3
6709,-109.17,29.47
6716,106.17,12.12
6716,106.45,12.52
6716,105.86,12.55
6716,106.8,12.7
6716,107.35,13
6716,105.7,13.3
6716,106.42,13.45
6716,106.31,14.13
6716,106.8,14.2
6719,-62.93,-38.7
6720,132.5,43.65
6721,-81.54,26.42
6723,-100.33,49
6724,22.64,42.21
6725,103.3,20
6733,111.9,-0.63
6734,117.76,5.08
6742,28.89,70.69
6745,-50.35,-9.57
6748,99.95,12.13
6753,-86.31,46.56
6757,-45.43,-23.6
6761,22.43,44.86
6762,-48.63,-27.97
6762,-48.64,-27.86
6762,-48.85,-27.43
6763,-71,-41
6766,-119.88,39.26
6767,-109,29.5
6769,11.07,43.22
6770,-53.67,-27
6771,118.49,5.17
6772,115.53,3.86
6773,81.2,28
6776,87.11,27.76
6777,80.64,7.28
6783,-110.63,24.27
6785,92.15,21.07
6792,10.84,44.14
6798,32.5,40.57
6809,42.33,19.5
6810,-39.1,-16.3
6811,-88.98,37.53
6811,-89.19,37.61
6811,-89.06,37.7
6811,-89.22,37.71
6814,81.52,6.37
6814,80.93,7.72
6815,13.55,46.33
6821,-44.61,-20.45
6823,153.116667,-30.3
6823,153.03,-30.16
6823,152.44,-30.15
6824,-113.09,39.86
6827,169.38,-44.88
6827,169.25,-44.73
6829,149.98,-37.18
6831,-56.73,-19.6
6832,-48.5,-27.52
6833,30.666667,37.333333
6835,35.77,34.06
6838,2.1,41.45
6840,31.9,-5.81
6843,12.67,8.17
6843,13.83,8.33
6843,14.66,8.62
6848,141.69,-38.23
6850,-69.08,-27.13
6856,-116.97,34.28
6857,10.98,43.07
6861,-97.78,18.13
6863,21.03,-33.95
6871,147.28,-43.37
6872,-56.03,-9.88
6875,36.9,0.3
6877,-43.34,-21.69
6879,-94.77,16.94
6880,-99.23,21.62
6882,104.8,32.59
6887,7.97,47.8
6890,29.29,-2.49
6891,-115.16,46.55
6894,-97.25,48.97
6897,24,-26
6898,5.97,45.82
6900,17,49.38
6901,-73.3,-39.68
6903,-90.97,16.9
6912,-97.39,26.28
6915,-86.1,46.25
6916,-98.75,22.5
6918,-76.59,1.94
6919,-119.15,37.02
6924,-105,19.49
6925,-48.81,-27.91
6926,129.25,-16.48
6927,-84.22,37.7
6930,16.23,-20.28
6931,106.85,12.71
6932,102,43.13
6932,101.58,43.18
6937,-108.99,31.28
6939,-58.62,2.63
6939,-58.67,3.18
6940,-57.5,-30.19
6942,120.73,22.88
6945,145.4,-15.96
6947,116.6,6.05
6951,102.97,18.74
6952,115.98,39.97
6953,-112.08,36.02
6953,-112.13,36.3
6954,-111.9,38.27
6955,14.33,45.92
6956,140.1,36.22
6957,66.58,36.94
6959,-71.67,4.83
6961,-80.69,25.31
6969,-88.65,39.99
6971,7.82,47.73
6972,-71.54,-41.05
6972,-72.93,-40.35
6972,-73.19,-39.65
6972,-71.965,-37.823889
6972,-70.33,-33.34
6975,-108.27,50.66
6976,116.53,29.7
6989,-72.7,44
6992,-89.22,35.12
6996,-6.95,40.25
7006,17.06,43.31
7012,-80.19,25.47
7013,32.25,-12.33
7017,-116.98,53.22
7018,29.85,36.52
7024,-65.65,-37.95
7026,148.37,-37.12
7029,-80.52,37.38
7030,-57.5,-30.2
7049,-74.27,6.05
7051,1.97,41.64
7054,-82.85,9.65
7055,14,48.73
7058,32.37,41.2
7063,147.29,-43.01
7066,-87.79,40.26
7069,148.92,-32
7072,35.98,34.31
7075,47.7,36.48
7079,-102.32,18.18
7081,-107.09,33.32
7093,-106.75,40.67
7096,104.6,32.53
7098,73.91,24.57
7098,73.25,25.5
7102,100.46,43.12
7103,79.85,28.69
7112,-79.07,-6.41
7118,97.71,27.5
7119,-50.55,-24.2
7120,-50.05,-9.6
7121,78.53,41.96
7122,-97.87,20.03
7125,-40.52,-20.28
7130,-83,40
7132,17.22,-20.42
7138,-83.75,12.4
7140,-10.92,7.5
7141,-50.22,-29.47
7145,-83.98,10.43
7147,29.93,-6.27
7147,36.83,-3.25
7147,35.46,-3.21
7147,37.37,-3.07
7147,31.17,-2.31
7147,31.52,-1.11
7156,-115.72,34.88
7159,118.36,5.65
7163,-55.45,-24.12
7164,31.7,40.2
7170,-6.9,40.15
7173,141.26,-38.13
7174,-48.38,-19.17
7181,8.37,49.63
7181,7.52,49.98
7183,-2.07,37.78
7184,-52.3,-31.97
7186,76.37,11.53
7192,14.9,37.74
7195,-47.96,-25.13
7198,-73.31,-39.71
7201,-86.64,31.1
7214,113.09,2.77
7215,-52.53,-29.38
7217,143.54,-38.79
7224,-121.58,36.07
7224,-121.85,36.45
7224,-121.71,36.63
7224,-118.83,37.61
7224,-121.39,38.28
7224,-122.15,38.49
7224,-121.09,38.54
7224,-122.04,38.55
7224,-122.36,38.84
7224,-120.21,39.44
7229,-77.08,2.7
7235,103.5,19.86
7235,103.45,20.22
7235,103.16,20.23
7235,103.16,20.46
7235,103.53,20.5
7243,100.58,43.17
7254,-54,-27
7255,-95.17,47.19
7265,-82.83,8.97
7265,-83.48,9.48
7267,-45.03,-23.45
7268,-70.03,-12.95
7268,-69.42,-12.5
7271,91.86,52.17
7274,135.77,35.07
7276,-57.38,-28.48
7276,-53.83,-25.5
7279,-102.1,19.43
7280,103.25,12.03
7280,103.12,12.2
7280,103.06,12.37
7282,-104.8,40.8
7283,90.38,27.28
7286,54.42,28.62
7288,6.23,23.07
7293,-1.32,5.42
7299,-100.27,18.76
7300,12.84,53.44
7307,14.86,37.78
7313,-69.52,46.61
7317,95.55,25.38
7323,-86.71,33.56
7325,150.02,-34.62
7327,57.71,37.03
7328,30.51,36.59
7332,-62.73,-9
7333,-41.68,-21.75
7334,-120,38.89
7335,46.4,39.02
7337,-99.87,21.44
7338,-62.3,-17
7342,136.11,34.19
7343,79,41.8
7343,78.3,42
7343,82,42
7347,-79.42,39.57
7347,-79.43,39.83
7347,-78.25,41.58
7351,101.7,5.3
7355,51.41,35.41
7356,17.03,-20.48
7359,-120,39
7361,6.07,46.16
7363,-88.99,16.73
7367,95,36
7368,-70.03,-12.5
7373,-149,70.33
7376,-48.64,-25.68
7377,139.43,35.6
7377,139.45,35.61
7377,139.56,35.61
7377,139.37,35.64
7377,139.46,35.64
7377,139.28,35.65
7377,139.34,35.67
7377,139.27,35.69
7377,139.28,35.71
7378,-118,37
7378,-115,40
7382,-61.77,-18.42
7384,94.75,18
7384,96.35,21.02
7384,94.42,22.38
7384,95.56,25.36
7384,96.58,26.5
7384,97.38,26.52
7384,97.87,28.14
7385,26.79,-24.57
7386,-90.85,32.34
7387,-56.03,-16.71
7389,-119.27,34.41
7390,51.51,28.71
7391,139.83,36.92
7404,-41.9,-21.87
7406,-60.81,-18.52
7408,-51,-17
7409,-43.79,-22.37
7412,101.08,14.08
7416,46.5,23.5
7418,-95.21,47.24
7426,-7.32,42.13
7431,-52.64,-32.84
7438,103.06,3.57
7438,102.98,4.74
7438,102.16,5.39
7438,101.81,5.47
7440,75.85,11.78
7440,75.68,11.85
7440,74.83,13.48
7441,116.83,-1.15
7441,117.02,-0.08
7441,102.3,2.97
7441,114.68,4.59
7447,114.03,4.21
7448,-102.13,19.42
7451,-117.03,34.87
7452,-90.29,37.41
7452,-90.22,37.46
7452,-90.14,37.53
7453,-121.75,40.12
7457,113.65,1.63
7457,111.03,1.65
7457,114.22,3.77
7459,-2.4,52.87
7459,-2.42,52.88
7459,-2.5,52.9
7462,120.96,23.47
7464,75.68,14.65
7464,78.37,15.75
7465,55.64,24.83
7468,-44.02,-19.48
7468,-56.17,-16.69
7470,-3.5,37.33
7473,77.3,12.92
7476,51.38,36.46
7477,-61.78,-17.08
7477,-59.7,-16.93
7482,33.02,0.4
7483,-62.43,-20.25
7483,-60.8,-18.52
7488,-7.33,42.18
7497,-74.47,40.8
7497,-73.46,41.26
7497,-73.94,41.8
7497,-71.32,42.46
7497,-71.01,42.47
7497,-73.65,43.01
7497,-72.37,43.5
7497,-72.54,43.63
7498,-68.82,-14.99
7500,38.52,34.48
7506,-77.77,-2.58
7510,-62.43,-20.05
7510,-61.32,-19.53
7510,-60.62,-19.3
7510,-60.82,-18.52
7510,-61.78,-17.1
7515,-73.86,42.72
7516,-98.3,27.37
7520,-86.05,44.85
7523,17.35,-20.61
7524,77.43,33.98
7531,77,11.72
7532,80.58,42
7536,-77.76,-2.59
7539,145.61,-17.41
7539,145.66,-17.26
7545,-56.42,-19.95
7550,103.1,4.93
7552,-68.92,-18.08
7554,-96.92,17.65
7557,35.83,-8.33
7560,-98.12,26.22
7565,-97.42,28.11
7566,-55.18,4.94
7567,1.9,41.31
7569,-116.7,33.1
7569,-116.58,33.11
7573,117.8,4.96
7576,96.11,17
7577,141.17,42.87
7581,-108.95,31.2
7592,-96.88,17.87
7592,-96.83,17.92
7594,-103.56,30.03
7607,45.5,19.33
7608,-62,-17
7615,-85.32,42.3
7615,-86,42.56
7619,-155,58.5
7632,138.7,35.62
7634,140.18,36.17
7637,-62.32,-19.54
7637,-60.9,-18.75
7638,46.38,41.2
7639,-2.68,42.83
7650,-43.5,-20.13
7659,121.88,-4.43
7663,-55.61,-19.51
7666,-106.25,42.5
7671,-67.75,-14.58
7672,-86.5,38.85
7675,39.4,-6.23
7677,9,47.75
7679,170.18,-44.33
7680,-104.25,36.25
7685,-57.05,-15.45
7691,145.18,-38.17
7695,140.75,39.75
7698,-109.15,29.38
7701,-59.58,3.2
7703,107.33,11.5
7704,-73.07,43.95
7707,-122.56,47.11
7712,-83.52,35.6
7715,130.5,30.33
7716,-123.07,47.81
7717,105.75,-4.92
7717,97.16,3.74
7717,102.16,5.38
7717,102.61,5.59
7717,93.35,26.67
7723,-100.1,29.25
7724,-80.5,79.14
7725,120.87,22.75
